time,tavg,prcp,wdir,wspd,pres
2010-01-01,-0.2,0.0,16.0,18.3,1001.5
2010-01-02,-0.7,0.0,,9.5,1015.6
2010-01-03,-1.4,,42.0,13.8,1021.5
2010-01-04,-4.1,0.3,211.0,9.8,1018.5
2010-01-05,-2.8,0.0,189.0,6.6,1007.5
2010-01-06,-4.5,0.0,158.0,6.7,1003.9
2010-01-07,-6.1,0.0,186.0,4.2,1009.7
2010-01-08,-5.2,0.0,45.0,19.9,1018.9
2010-01-09,-1.9,0.0,42.0,32.0,1017.2
2010-01-10,-0.8,0.0,53.0,14.0,1015.5
2010-01-11,-0.5,0.0,53.0,5.4,1019.0
2010-01-12,-0.6,0.0,,9.7,1012.3
2010-01-13,-0.3,0.0,126.0,11.0,1001.9
2010-01-14,2.7,1.5,110.0,10.1,1005.5
2010-01-15,1.1,0.0,,8.3,1019.8
2010-01-16,2.1,0.0,175.0,23.8,1013.3
2010-01-17,5.4,12.2,263.0,15.5,1015.2
2010-01-18,4.6,0.0,219.0,10.8,1025.9
2010-01-19,3.6,0.0,161.0,7.7,1023.1
2010-01-20,2.0,0.0,118.0,8.7,1013.2
2010-01-21,2.6,0.3,,4.6,1019.8
2010-01-22,2.6,0.3,160.0,14.1,1021.9
2010-01-23,2.9,0.0,170.0,13.9,1021.2
2010-01-24,2.7,10.2,,6.5,1022.8
2010-01-25,1.1,0.3,2.0,10.3,1029.4
2010-01-26,-2.1,0.0,43.0,14.4,1038.3
2010-01-27,-2.0,0.0,242.0,12.6,1030.4
2010-01-28,3.6,2.8,294.0,16.8,1011.1
2010-01-29,2.9,2.8,280.0,18.1,992.1
2010-01-30,0.2,7.4,305.0,17.1,997.2
2010-01-31,-0.1,1.3,251.0,14.8,1005.8
2010-02-01,0.9,0.0,275.0,18.5,1011.8
2010-02-02,3.3,0.0,234.0,23.2,1009.6
2010-02-03,4.1,5.6,257.0,10.4,1009.5
2010-02-04,6.6,3.3,183.0,15.2,1009.6
2010-02-05,6.2,0.8,189.0,12.4,1003.9
2010-02-06,4.3,3.3,80.0,12.8,1012.1
2010-02-07,3.1,0.0,300.0,6.8,1020.7
2010-02-08,1.4,0.5,59.0,11.8,1010.5
2010-02-09,-2.6,0.8,43.0,19.4,1008.4
2010-02-10,-2.1,0.0,1.0,16.3,1011.6
2010-02-11,-2.2,0.5,40.0,27.4,1015.9
2010-02-12,-2.4,0.3,30.0,17.3,1020.3
2010-02-13,-2.1,0.0,57.0,12.6,1020.0
2010-02-14,-1.6,0.0,303.0,10.0,1015.2
2010-02-15,-1.9,0.8,139.0,7.2,1007.9
2010-02-16,-0.3,0.5,176.0,17.3,999.5
2010-02-17,-0.7,0.0,,6.4,992.5
2010-02-18,3.1,0.8,202.0,15.3,993.8
2010-02-19,3.2,0.0,,,
2010-02-20,1.7,0.5,234.0,10.7,998.5
2010-02-21,2.4,1.5,190.0,15.3,997.5
2010-02-22,6.7,1.3,193.0,23.7,986.8
2010-02-23,4.4,7.9,71.0,13.4,992.0
2010-02-24,8.1,2.8,193.0,21.7,994.6
2010-02-25,9.1,5.1,205.0,25.7,991.0
2010-02-26,7.7,4.6,239.0,32.4,990.8
2010-02-27,7.6,0.3,192.0,22.5,998.1
2010-02-28,6.8,10.9,214.0,28.6,985.0
2010-03-01,4.7,7.1,285.0,13.4,1010.4
2010-03-02,3.7,0.0,,6.7,1022.0
2010-03-03,2.7,0.0,75.0,19.7,1021.4
2010-03-04,2.9,0.0,48.0,23.9,1021.3
2010-03-05,1.9,0.0,304.0,14.4,1027.9
2010-03-06,2.9,,22.0,24.1,1024.5
2010-03-07,-0.3,0.0,62.0,21.0,1031.3
2010-03-08,-0.1,0.0,53.0,18.1,1027.5
2010-03-09,0.5,1.3,48.0,21.7,1026.7
2010-03-10,2.0,0.0,44.0,27.4,1024.5
2010-03-11,1.7,0.0,37.0,20.0,1021.7
2010-03-12,3.8,0.0,283.0,10.6,1021.3
2010-03-13,5.0,0.0,329.0,13.0,1027.9
2010-03-14,6.5,0.0,294.0,17.1,1026.9
2010-03-15,7.3,0.0,289.0,17.0,1026.3
2010-03-16,7.2,0.0,,9.2,1026.4
2010-03-17,8.4,0.0,210.0,11.6,1024.2
2010-03-18,11.5,0.0,172.0,14.2,1019.6
2010-03-19,14.0,0.0,206.0,19.7,1014.9
2010-03-20,14.5,2.5,211.0,28.2,1008.1
2010-03-21,8.4,2.3,285.0,17.1,1015.3
2010-03-22,7.4,1.5,199.0,11.4,1021.1
2010-03-23,10.3,0.0,176.0,7.4,1018.3
2010-03-24,12.7,0.0,159.0,15.8,1008.6
2010-03-25,13.2,0.0,175.0,15.6,1003.4
2010-03-26,10.4,4.3,203.0,18.6,1004.9
2010-03-27,9.3,0.0,227.0,18.2,1006.2
2010-03-28,9.9,0.0,,,
2010-03-29,12.5,7.1,213.0,22.0,1002.8
2010-03-30,9.4,1.0,193.0,18.0,992.0
2010-03-31,5.9,2.5,218.0,31.2,994.7
2010-04-01,5.7,2.0,243.0,24.3,1009.2
2010-04-02,6.3,0.0,179.0,20.1,1009.2
2010-04-03,7.9,3.3,190.0,20.4,1004.7
2010-04-04,7.4,10.7,253.0,18.1,1008.9
2010-04-05,8.1,6.1,229.0,14.9,1025.0
2010-04-06,10.4,0.0,,,
2010-04-07,11.4,,198.0,8.9,1016.5
2010-04-08,8.9,5.1,1.0,18.2,1027.4
2010-04-09,10.1,0.0,315.0,7.1,1033.5
2010-04-10,8.9,0.0,32.0,17.0,1032.0
2010-04-11,7.4,0.0,43.0,21.1,1026.6
2010-04-12,8.8,0.0,36.0,24.6,1022.5
2010-04-13,10.2,0.0,28.0,25.4,1019.4
2010-04-14,8.8,0.0,24.0,18.1,1018.5
2010-04-15,10.3,0.0,32.0,20.7,1019.5
2010-04-16,7.7,0.0,35.0,20.3,1024.6
2010-04-17,9.6,0.0,60.0,12.0,1022.1
2010-04-18,10.6,0.0,,8.3,1014.9
2010-04-19,10.2,0.0,51.0,9.3,1016.7
2010-04-20,9.3,0.0,303.0,14.8,1017.3
2010-04-21,7.6,0.0,10.0,12.4,1019.5
2010-04-22,6.9,0.0,57.0,14.1,1018.7
2010-04-23,9.8,0.0,57.0,14.1,1016.1
2010-04-24,13.4,0.0,86.0,7.9,1018.6
2010-04-25,14.1,0.0,,12.4,1020.8
2010-04-26,11.2,0.0,268.0,15.4,1025.8
2010-04-27,13.1,0.0,222.0,4.5,1027.8
2010-04-28,16.3,0.0,,9.0,1023.3
2010-04-29,18.4,0.0,,12.0,1011.8
2010-04-30,12.7,0.5,265.0,22.8,1010.9
2010-05-01,11.8,0.0,225.0,15.9,1011.1
2010-05-02,10.4,2.0,24.0,13.4,1008.6
2010-05-03,6.8,11.7,5.0,26.0,1015.9
2010-05-04,7.6,2.3,19.0,24.2,1023.0
2010-05-05,7.6,0.0,25.0,15.5,1019.4
2010-05-06,8.9,0.0,10.0,21.6,1009.8
2010-05-07,8.3,0.0,9.0,14.8,1008.9
2010-05-08,8.1,0.0,318.0,8.6,1009.8
2010-05-09,9.7,0.3,9.0,11.4,1010.4
2010-05-10,9.1,0.0,39.0,20.9,1010.4
2010-05-11,6.9,0.0,46.0,19.9,1010.1
2010-05-12,6.9,2.0,5.0,15.2,1012.4
2010-05-13,8.1,1.3,9.0,10.5,1014.3
2010-05-14,9.3,0.0,,6.9,1013.2
2010-05-15,10.2,0.0,321.0,12.8,1014.7
2010-05-16,11.8,0.0,257.0,16.8,1017.0
2010-05-17,12.6,0.0,293.0,17.1,1022.5
2010-05-18,11.3,0.3,,7.1,1029.1
2010-05-19,12.3,0.0,350.0,9.6,1029.9
2010-05-20,14.6,0.0,,9.4,1031.3
2010-05-21,15.8,0.0,,,1030.2
2010-05-22,14.9,0.0,27.0,15.4,1027.9
2010-05-23,18.0,0.3,46.0,9.7,1023.6
2010-05-24,20.7,0.0,,10.9,1015.0
2010-05-25,18.2,0.0,67.0,16.5,1010.9
2010-05-26,10.9,5.6,50.0,18.9,1008.4
2010-05-27,13.1,20.3,5.0,5.6,1009.7
2010-05-28,13.4,0.0,280.0,13.6,1014.5
2010-05-29,14.3,0.0,193.0,19.4,1015.3
2010-05-30,13.8,0.5,276.0,23.9,1009.9
2010-05-31,11.7,4.8,317.0,18.3,1016.5
2010-06-01,12.3,0.5,235.0,7.3,1017.6
2010-06-02,15.3,1.3,13.0,14.4,1019.8
2010-06-03,16.8,0.0,46.0,16.8,1021.3
2010-06-04,19.9,0.0,67.0,9.3,1020.0
2010-06-05,21.4,0.0,128.0,5.3,1018.6
2010-06-06,17.8,,198.0,11.9,1012.8
2010-06-07,16.1,0.0,264.0,15.0,1012.4
2010-06-08,17.6,3.0,147.0,12.8,1004.9
2010-06-09,17.1,3.8,146.0,7.8,1004.7
2010-06-10,17.7,0.3,64.0,10.8,1004.2
2010-06-11,17.3,4.3,256.0,15.7,1006.9
2010-06-12,14.6,0.0,4.0,16.6,1013.3
2010-06-13,13.6,0.3,,4.5,1017.1
2010-06-14,16.3,0.0,57.0,12.3,1014.5
2010-06-15,14.6,0.3,36.0,28.0,1022.6
2010-06-16,15.4,0.0,42.0,27.3,1021.4
2010-06-17,17.5,0.0,41.0,22.2,1017.8
2010-06-18,13.9,0.0,4.0,19.1,1017.5
2010-06-19,12.2,0.0,347.0,20.8,1014.0
2010-06-20,11.6,2.0,348.0,19.4,1017.4
2010-06-21,13.4,0.0,334.0,13.2,1022.7
2010-06-22,16.2,0.0,,7.0,1024.2
2010-06-23,19.6,0.0,,4.5,1022.4
2010-06-24,20.1,0.0,,8.7,1019.4
2010-06-25,20.4,0.0,,6.8,1017.4
2010-06-26,22.1,0.0,78.0,10.3,1016.8
2010-06-27,23.6,0.0,76.0,7.3,1018.1
2010-06-28,23.1,0.0,320.0,9.3,1019.6
2010-06-29,21.3,0.0,272.0,12.8,1020.3
2010-06-30,21.4,0.0,,9.8,1019.9
2010-07-01,23.7,0.0,,7.2,1014.9
2010-07-02,25.0,0.0,197.0,11.9,1012.6
2010-07-03,20.2,2.0,326.0,10.6,1018.0
2010-07-04,19.4,2.3,268.0,14.5,1021.6
2010-07-05,18.6,0.0,265.0,14.1,1021.1
2010-07-06,18.0,0.5,342.0,9.4,1024.8
2010-07-07,20.6,0.0,203.0,9.1,1021.7
2010-07-08,24.3,0.0,,7.6,1018.5
2010-07-09,25.8,0.0,192.0,10.8,1017.4
2010-07-10,23.7,0.0,318.0,8.9,1018.2
2010-07-11,24.4,0.0,247.0,13.6,1015.5
2010-07-12,20.4,0.0,189.0,16.0,1012.7
2010-07-13,21.6,24.9,188.0,12.9,1010.0
2010-07-14,19.6,0.0,197.0,14.4,1006.2
2010-07-15,19.0,18.3,214.0,23.4,1010.2
2010-07-16,19.0,0.0,208.0,18.5,1013.0
2010-07-17,17.2,0.0,253.0,16.9,1020.3
2010-07-18,17.7,0.0,241.0,8.0,1026.8
2010-07-19,21.9,0.0,,4.9,1022.5
2010-07-20,23.9,0.0,,8.4,1013.9
2010-07-21,19.9,0.0,237.0,11.5,1007.8
2010-07-22,18.9,0.8,,10.3,1012.7
2010-07-23,17.2,3.8,349.0,14.1,1018.3
2010-07-24,17.3,0.8,307.0,7.2,1023.0
2010-07-25,17.8,0.0,269.0,11.0,1017.9
2010-07-26,18.6,0.0,309.0,14.9,1015.5
2010-07-27,18.3,0.8,235.0,7.5,1018.1
2010-07-28,19.9,8.9,,,
2010-07-29,17.2,0.5,310.0,15.6,1014.6
2010-07-30,19.2,0.0,269.0,8.3,1014.9
2010-07-31,20.1,0.0,243.0,14.5,1013.8
2010-08-01,18.6,0.0,256.0,13.3,1014.3
2010-08-02,17.3,0.0,270.0,8.8,1016.1
2010-08-03,17.5,12.7,261.0,9.8,1016.7
2010-08-04,17.2,0.0,235.0,15.7,1009.4
2010-08-05,16.1,7.9,305.0,15.7,1011.1
2010-08-06,18.1,0.0,220.0,10.5,1016.8
2010-08-07,18.6,0.0,207.0,12.3,1016.7
2010-08-08,17.7,3.0,311.0,13.3,1018.1
2010-08-09,17.7,0.0,,6.7,1017.6
2010-08-10,17.1,0.3,210.0,11.5,1014.0
2010-08-11,18.8,10.2,290.0,12.8,1013.1
2010-08-12,16.5,0.0,297.0,11.5,1015.2
2010-08-13,15.8,3.3,258.0,8.7,1016.9
2010-08-14,15.8,0.5,,6.4,1016.8
2010-08-15,16.9,2.0,14.0,21.4,1015.2
2010-08-16,15.1,21.6,316.0,26.9,1011.4
2010-08-17,15.4,34.3,252.0,14.5,1012.1
2010-08-18,16.9,2.3,256.0,15.8,1008.6
2010-08-19,17.2,0.5,215.0,13.1,1014.5
2010-08-20,21.1,0.0,208.0,15.4,1017.8
2010-08-21,21.5,0.0,,9.9,1021.4
2010-08-22,20.8,0.0,226.0,6.3,1016.0
2010-08-23,19.9,4.6,211.0,25.4,1003.5
2010-08-24,16.5,3.0,259.0,25.6,1010.3
2010-08-25,16.4,0.0,213.0,12.7,1015.5
2010-08-26,20.6,3.0,216.0,19.2,1007.6
2010-08-27,16.8,7.1,314.0,16.5,1006.4
2010-08-28,14.6,1.0,294.0,14.8,1018.9
2010-08-29,13.8,2.0,274.0,22.5,1015.7
2010-08-30,14.4,3.3,337.0,28.3,1018.4
2010-08-31,13.9,0.3,324.0,9.4,1024.7
2010-09-01,14.4,0.3,56.0,11.9,1021.4
2010-09-02,14.7,0.3,54.0,14.0,1020.0
2010-09-03,15.3,0.3,60.0,11.0,1021.0
2010-09-04,15.1,0.3,60.0,10.7,1021.2
2010-09-05,15.7,0.0,82.0,13.3,1020.4
2010-09-06,15.7,0.0,111.0,16.8,1012.2
2010-09-07,16.9,2.3,164.0,9.2,1002.9
2010-09-08,14.7,15.0,5.0,15.2,1001.1
2010-09-09,16.2,16.5,257.0,13.7,1013.9
2010-09-10,16.4,0.5,220.0,11.0,1020.7
2010-09-11,17.9,0.3,216.0,12.1,1018.0
2010-09-12,15.8,2.0,274.0,10.7,1021.0
2010-09-13,14.8,0.5,264.0,13.4,1026.5
2010-09-14,17.3,0.0,250.0,28.1,1019.8
2010-09-15,14.8,5.1,267.0,25.2,1012.6
2010-09-16,13.9,0.0,267.0,17.1,1011.2
2010-09-17,11.3,1.3,287.0,14.7,1014.6
2010-09-18,11.6,0.3,,6.9,
2010-09-19,12.7,0.0,221.0,10.7,1018.2
2010-09-20,15.1,0.3,232.0,14.8,1016.2
2010-09-21,14.9,0.3,169.0,3.5,1019.8
2010-09-22,16.4,0.3,,6.3,1018.5
2010-09-23,16.2,0.0,188.0,7.1,1010.5
2010-09-24,14.6,2.5,278.0,13.4,1003.1
2010-09-25,11.2,4.8,340.0,22.8,1010.9
2010-09-26,11.1,8.9,325.0,18.0,1008.0
2010-09-27,10.7,10.4,,4.7,1011.5
2010-09-28,13.3,0.0,,5.4,1016.0
2010-09-29,14.7,0.0,,4.2,1018.2
2010-09-30,13.8,2.3,242.0,12.6,1014.8
2010-10-01,12.4,0.5,175.0,18.0,1010.7
2010-10-02,15.9,0.0,189.0,17.5,1006.8
2010-10-03,18.3,1.5,178.0,18.1,1001.6
2010-10-04,17.7,5.8,143.0,10.2,999.2
2010-10-05,15.9,0.0,203.0,15.9,1003.8
2010-10-06,15.3,2.5,198.0,15.0,1009.1
2010-10-07,14.6,0.5,,9.4,1018.2
2010-10-08,15.7,0.5,90.0,11.2,1016.4
2010-10-09,15.9,0.3,79.0,10.1,1014.2
2010-10-10,14.4,0.3,76.0,17.1,1012.0
2010-10-11,11.4,0.0,52.0,21.1,1014.3
2010-10-12,9.6,0.0,42.0,17.4,1017.8
2010-10-13,9.7,0.3,18.0,6.6,1018.5
2010-10-14,10.0,0.0,,7.2,1018.5
2010-10-15,10.8,0.0,274.0,7.9,1016.4
2010-10-16,9.3,5.8,359.0,17.9,1015.0
2010-10-17,6.2,1.0,,16.6,1023.7
2010-10-18,7.0,0.0,,10.0,1021.2
2010-10-19,9.9,2.5,273.0,17.6,1009.6
2010-10-20,6.8,6.9,305.0,19.1,1015.0
2010-10-21,5.2,6.1,228.0,12.9,1024.6
2010-10-22,7.4,0.0,206.0,13.0,1020.4
2010-10-23,6.3,0.3,210.0,21.4,1008.0
2010-10-24,6.0,14.5,294.0,13.2,1012.0
2010-10-25,5.8,6.1,,,
2010-10-26,5.2,0.0,,12.6,1028.5
2010-10-27,8.9,6.6,207.0,19.5,1021.9
2010-10-28,10.6,2.8,208.0,16.2,1018.5
2010-10-29,11.6,0.3,178.0,22.1,1007.7
2010-10-30,11.4,2.0,203.0,15.4,1001.1
2010-10-31,10.4,0.5,115.0,9.2,1000.3
2010-11-01,9.4,1.3,303.0,11.8,1011.6
2010-11-02,9.9,0.5,214.0,16.0,1014.1
2010-11-03,13.3,0.0,234.0,23.9,1014.4
2010-11-04,15.2,0.5,251.0,32.6,1020.1
2010-11-05,14.2,0.3,237.0,24.4,1022.3
2010-11-06,10.4,6.1,272.0,14.7,1015.5
2010-11-07,6.2,1.8,350.0,6.1,1004.4
2010-11-08,4.6,0.0,162.0,21.6,980.4
2010-11-09,7.4,8.4,99.0,16.3,975.2
2010-11-10,6.3,16.0,338.0,16.9,993.1
2010-11-11,6.6,2.3,212.0,31.1,998.2
2010-11-12,12.1,5.1,248.0,35.0,995.7
2010-11-13,12.3,13.2,219.0,19.3,995.7
2010-11-14,11.6,31.5,221.0,22.1,996.4
2010-11-15,7.0,2.3,,3.4,1013.3
2010-11-16,3.1,0.0,,4.9,1021.6
2010-11-17,4.3,0.3,117.0,13.8,1012.1
2010-11-18,5.4,0.0,163.0,9.6,1008.4
2010-11-19,7.2,0.5,188.0,12.7,1013.4
2010-11-20,6.7,0.0,89.0,13.0,1013.3
2010-11-21,3.9,0.0,45.0,15.5,1008.8
2010-11-22,3.9,0.0,28.0,14.2,1006.6
2010-11-23,3.8,0.0,302.0,12.4,1008.6
2010-11-24,3.4,10.9,279.0,16.5,1008.7
2010-11-25,1.4,0.8,284.0,12.3,1004.9
2010-11-26,1.1,5.8,266.0,8.6,1005.2
2010-11-27,-0.6,0.0,188.0,7.8,1003.9
2010-11-28,-1.9,0.0,83.0,9.3,1004.9
2010-11-29,-2.2,0.0,62.0,10.8,1008.8
2010-11-30,-1.6,0.3,71.0,15.3,1011.2
2010-12-01,-4.3,0.0,60.0,22.2,1005.1
2010-12-02,-5.0,0.0,75.0,17.1,1006.9
2010-12-03,-6.1,0.5,273.0,8.4,1012.1
2010-12-04,-1.6,0.0,189.0,27.0,1011.5
2010-12-05,2.3,5.1,234.0,14.7,1004.4
2010-12-06,-1.6,3.0,94.0,6.5,1001.7
2010-12-07,-1.6,0.0,57.0,14.6,1003.7
2010-12-08,-0.2,0.0,19.0,15.4,1008.1
2010-12-09,1.4,0.8,290.0,17.5,1026.5
2010-12-10,4.0,0.0,272.0,13.8,1030.9
2010-12-11,5.6,0.0,280.0,16.1,1024.9
2010-12-12,4.3,0.3,341.0,14.6,
2010-12-13,-1.1,0.3,1.0,9.3,1025.8
2010-12-14,-0.9,0.5,22.0,14.9,1030.1
2010-12-15,-0.1,0.0,317.0,13.3,1031.6
2010-12-16,2.4,1.5,262.0,17.5,1010.1
2010-12-17,-2.6,12.2,258.0,10.7,997.5
2010-12-18,-4.6,0.0,184.0,11.1,995.9
2010-12-19,-1.3,0.5,149.0,14.2,993.0
2010-12-20,-2.7,3.8,,6.3,1002.9
2010-12-21,0.9,1.5,159.0,8.4,1002.4
2010-12-22,0.7,0.0,27.0,9.7,1003.5
2010-12-23,-0.2,0.5,32.0,28.8,1003.9
2010-12-24,-0.2,0.5,27.0,30.3,1011.8
2010-12-25,-1.4,0.0,7.0,11.3,1024.9
2010-12-26,-0.7,0.0,257.0,11.8,1027.9
2010-12-27,-1.2,0.0,179.0,16.9,1022.0
2010-12-28,-0.1,0.0,171.0,13.8,1017.7
2010-12-29,1.7,2.3,148.0,6.9,1021.4
2010-12-30,1.5,0.3,92.0,10.2,1024.7
2010-12-31,1.2,0.0,,4.7,1026.3
2011-01-01,3.5,0.3,292.0,8.2,1023.7
2011-01-02,2.4,1.0,332.0,10.7,1026.0
2011-01-03,1.4,0.5,264.0,7.6,1025.1
2011-01-04,0.4,0.0,192.0,14.5,1017.6
2011-01-05,1.1,0.0,183.0,22.4,1006.9
2011-01-06,6.9,2.8,210.0,20.3,995.9
2011-01-07,8.4,7.4,167.0,15.3,1003.2
2011-01-08,9.8,4.6,221.0,27.2,1001.6
2011-01-09,4.4,2.8,247.0,11.1,1012.4
2011-01-10,0.9,0.0,173.0,12.7,1018.7
2011-01-11,4.7,1.3,232.0,25.7,1007.2
2011-01-12,7.5,2.0,228.0,19.4,1015.1
2011-01-13,11.9,9.4,258.0,31.1,1013.1
2011-01-14,10.8,4.3,236.0,27.6,1013.9
2011-01-15,9.2,2.8,220.0,24.8,1020.8
2011-01-16,9.2,0.0,202.0,23.7,1022.2
2011-01-17,7.3,0.0,199.0,16.1,1021.7
2011-01-18,6.3,1.0,274.0,16.1,1024.9
2011-01-19,3.3,0.0,308.0,12.0,1032.4
2011-01-20,2.9,1.5,7.0,14.9,1032.7
2011-01-21,1.3,0.3,39.0,8.7,1036.4
2011-01-22,4.3,0.0,6.0,15.6,1033.2
2011-01-23,4.9,0.3,12.0,15.3,1030.0
2011-01-24,5.4,1.5,359.0,15.7,1027.9
2011-01-25,4.7,0.3,,,
2011-01-26,4.6,1.0,61.0,9.7,1009.3
2011-01-27,0.6,0.5,59.0,20.0,1018.6
2011-01-28,-1.0,0.0,66.0,20.2,1021.5
2011-01-29,-1.5,0.0,44.0,14.1,1020.1
2011-01-30,-2.4,0.0,59.0,15.1,1021.1
2011-01-31,-2.4,0.0,73.0,8.4,1025.6
2011-02-01,-1.3,0.0,214.0,13.5,1027.6
2011-02-02,2.7,0.5,196.0,15.8,1028.8
2011-02-03,6.1,0.0,229.0,17.3,1026.2
2011-02-04,8.6,0.0,235.0,35.7,1022.3
2011-02-05,10.9,0.0,247.0,38.6,1023.4
2011-02-06,9.9,0.0,246.0,29.7,1025.4
2011-02-07,8.2,0.0,222.0,21.2,1019.5
2011-02-08,6.1,0.0,221.0,6.8,1023.1
2011-02-09,4.1,0.0,169.0,13.6,1021.4
2011-02-10,7.8,1.0,199.0,19.1,1016.7
2011-02-11,11.8,4.3,,17.0,1013.4
2011-02-12,8.6,1.5,227.0,15.5,1013.0
2011-02-13,5.2,1.5,176.0,16.6,1008.5
2011-02-14,6.8,0.8,191.0,10.6,1004.3
2011-02-15,4.8,0.5,166.0,16.8,997.3
2011-02-16,4.3,4.1,173.0,12.0,997.6
2011-02-17,5.6,0.0,59.0,10.6,1003.2
2011-02-18,1.7,0.0,88.0,8.3,1013.9
2011-02-19,3.7,0.0,144.0,15.4,1012.9
2011-02-20,4.3,5.3,104.0,13.6,1013.5
2011-02-21,3.5,0.0,107.0,11.6,1014.7
2011-02-22,1.3,0.0,78.0,7.1,1017.2
2011-02-23,1.1,0.0,173.0,17.6,1021.4
2011-02-24,7.8,8.1,239.0,12.1,1022.5
2011-02-25,9.2,0.8,234.0,11.6,1026.8
2011-02-26,8.2,0.3,231.0,20.7,1015.3
2011-02-27,5.7,11.7,315.0,21.1,1017.9
2011-02-28,3.8,1.0,11.0,12.9,1025.5
2011-03-01,4.4,1.0,39.0,20.7,1033.9
2011-03-02,4.3,0.0,46.0,24.7,1032.2
2011-03-03,2.5,0.0,44.0,21.3,1031.3
2011-03-04,2.9,0.0,48.0,14.9,1030.8
2011-03-05,2.2,0.0,46.0,15.3,1028.8
2011-03-06,3.6,0.0,54.0,18.7,1030.0
2011-03-07,2.8,0.0,80.0,12.5,1030.0
2011-03-08,5.4,0.0,181.0,13.7,1022.8
2011-03-09,7.0,0.0,249.0,20.6,1017.9
2011-03-10,7.7,0.0,,,
2011-03-11,8.6,0.0,249.0,17.7,1016.6
2011-03-12,8.7,0.0,165.0,14.7,1006.4
2011-03-13,9.9,0.5,181.0,15.6,1003.2
2011-03-14,9.9,0.0,,6.5,1013.7
2011-03-15,11.7,0.3,68.0,14.0,1013.6
2011-03-16,10.3,0.0,48.0,20.2,1009.0
2011-03-17,5.7,0.0,,,
2011-03-18,6.9,0.0,225.0,12.8,1022.0
2011-03-19,6.6,4.8,45.0,17.5,1031.8
2011-03-20,5.2,0.0,,2.7,1033.9
2011-03-21,7.1,0.0,,3.9,1034.8
2011-03-22,9.4,0.0,,11.4,1037.1
2011-03-23,11.1,0.0,45.0,14.4,1038.8
2011-03-24,12.0,0.0,67.0,14.2,1033.6
2011-03-25,11.3,0.0,,6.3,1020.8
2011-03-26,8.9,0.0,76.0,11.6,1015.7
2011-03-27,9.7,1.0,,,
2011-03-28,8.4,0.0,34.0,10.6,1015.6
2011-03-29,9.7,0.0,,5.3,1014.9
2011-03-30,10.8,0.0,206.0,13.5,1013.7
2011-03-31,12.5,4.1,237.0,29.1,1015.3
2011-04-01,13.9,1.3,226.0,21.1,1021.5
2011-04-02,14.8,0.5,192.0,18.8,1013.8
2011-04-03,11.4,1.5,277.0,11.2,1014.6
2011-04-04,10.1,0.0,263.0,19.8,1022.0
2011-04-05,9.8,1.0,222.0,18.2,1025.3
2011-04-06,16.2,0.0,220.0,11.9,1027.2
2011-04-07,15.1,0.0,301.0,11.8,1026.7
2011-04-08,13.5,0.0,327.0,10.0,1026.7
2011-04-09,11.8,0.0,57.0,14.3,1025.4
2011-04-10,14.4,0.0,67.0,12.0,1023.1
2011-04-11,13.5,0.0,,13.9,1021.6
2011-04-12,9.2,0.8,312.0,19.1,1027.0
2011-04-13,8.6,0.0,,9.3,1024.6
2011-04-14,10.2,0.0,309.0,6.1,1019.8
2011-04-15,12.0,0.0,67.0,8.0,1020.3
2011-04-16,11.1,0.0,,5.2,1022.4
2011-04-17,12.4,0.0,21.0,9.4,1024.1
2011-04-18,14.4,0.0,93.0,12.3,1018.9
2011-04-19,17.4,0.0,118.0,8.2,1014.0
2011-04-20,17.9,0.0,,5.4,1014.5
2011-04-21,17.4,0.0,135.0,8.1,1013.7
2011-04-22,18.9,0.0,136.0,10.2,1009.4
2011-04-23,18.9,0.0,,7.5,1010.7
2011-04-24,18.1,0.0,28.0,8.8,1016.5
2011-04-25,15.9,0.0,352.0,14.8,1019.7
2011-04-26,13.7,0.0,339.0,17.3,1021.2
2011-04-27,11.5,0.0,7.0,23.2,1022.0
2011-04-28,10.9,0.5,352.0,14.9,1015.7
2011-04-29,14.2,10.7,15.0,10.9,1010.1
2011-04-30,16.2,1.3,71.0,18.2,1007.2
2011-05-01,16.1,1.5,75.0,20.8,1008.2
2011-05-02,12.9,0.0,61.0,23.8,1009.3
2011-05-03,10.4,0.0,64.0,21.7,1014.8
2011-05-04,10.7,0.0,70.0,13.3,1021.1
2011-05-05,13.2,0.0,126.0,8.7,1021.7
2011-05-06,16.3,0.0,140.0,8.9,1018.0
2011-05-07,19.2,0.0,140.0,17.2,1014.2
2011-05-08,19.1,0.0,167.0,15.0,1015.5
2011-05-09,17.3,0.0,302.0,8.4,1022.3
2011-05-10,16.6,3.0,3.0,10.3,1025.0
2011-05-11,14.4,0.0,287.0,10.5,1024.1
2011-05-12,13.1,0.0,278.0,17.0,1020.7
2011-05-13,13.6,0.0,225.0,7.8,1021.2
2011-05-14,12.6,0.0,297.0,16.3,1018.6
2011-05-15,12.2,0.0,293.0,18.2,1023.9
2011-05-16,12.7,0.0,255.0,18.8,1024.4
2011-05-17,13.9,0.0,264.0,18.8,1021.7
2011-05-18,15.2,0.0,244.0,14.1,1017.5
2011-05-19,13.9,0.0,352.0,8.1,1017.6
2011-05-20,14.6,0.5,,11.2,1019.3
2011-05-21,15.4,0.0,195.0,6.9,1020.9
2011-05-22,15.3,1.0,253.0,22.4,1018.2
2011-05-23,15.9,0.0,231.0,18.8,1023.2
